849	28	Aratoca	68051	13365
850	28	Barbosa	68077	13366
851	28	Barichara	68079	13367
852	28	Barrancabermeja	68081	13368
853	28	Betulia	68092	13369
854	28	Bolívar	68101	13370
855	28	Cabrera	68121	13372
856	28	California	68132	13373
857	28	Capitanejo	68147	13374
858	28	Carcasí	68152	13375
859	28	Cepitá	68160	13376
860	28	Cerrito	68162	13377
861	28	Charalá	68167	13378
862	28	Charta	68169	13379
863	28	Chima	68176	13380
864	28	Chipatá	68179	13381
865	28	Cimitarra	68190	13382
866	28	Concepción	68207	13383
867	28	Confines	68209	13384
868	28	Contratación	68211	13385
869	28	Coromoro	68217	13386
870	28	Curití	68229	13387
871	28	El Carmen De Chucurí	68235	12701
872	28	El Guacamayo 	68245	13389
873	28	El Peñón 	68250	13390
874	28	El Playón 	68255	13391
875	28	Encino	68264	13392
876	28	Enciso	68266	13393
877	28	Florián	68271	13394
878	28	Floridablanca	68276	13395
879	28	Galán	68296	13396
880	28	Gámbita	68298	13397
881	28	Girón	68307	13398
882	28	Guaca	68318	13399
883	28	Guadalupe	68320	13400
884	28	Guapotá	68322	13401
885	28	Guavatá	68324	13402
886	28	Güepsa	68327	13403
887	28	Hato	68344	13404
888	28	Jesús María 	68368	13405
889	28	Jordán	68370	13406
890	28	La Belleza 	68377	13407
891	28	Landázuri	68385	13409
892	28	La Paz 	68397	13408
893	28	Lebrija	68406	13410
894	28	Los Santos 	68418	13411
895	28	Macaravita	68425	13412
896	28	Málaga	68432	13413
897	28	Matanza	68444	13414
898	28	Mogotes	68464	13415
899	28	Molagavita	68468	13416
900	28	Ocamonte	68498	13417
901	28	Oiba	68500	13418
902	28	Onzaga	68502	13419
903	28	Palmar	68522	13420
904	28	Palmas Del Socorro	68524	13421
905	28	Páramo	68533	13422
906	28	Piedecuesta	68547	13423
907	28	Pinchote	68549	13424
908	28	Puente Nacional 	68572	13425
909	28	Puerto Parra 	68573	13426
910	28	Puerto Wilches 	68575	13427
911	28	Rionegro	68615	13428
912	28	Sabana De Torres	68655	13429
913	28	San Andrés 	68669	13430
914	28	San Benito 	68673	13431
915	28	San Gil 	68679	13432
916	28	San Joaquín 	68682	13433
917	28	San José De Miranda	68684	13434
918	28	San Miguel 	68686	13435
919	28	San Vicente De Chucurí	68689	13436
920	28	Santa Bárbara 	68705	13437
921	28	Santa Helena Del Opón	68720	13438
922	28	Simacota	68745	13439
923	28	Socorro	68755	13440
924	28	Suaita	68770	13441
925	28	Sucre	68773	13472
926	28	Suratá	68780	13443
927	28	Tona	68820	13444
928	28	Valle De San José	68855	13042
929	28	Vélez	68861	13446
930	28	Vetas	68867	13447
931	28	Villanueva	68872	13448
932	28	Zapatoca	68895	13449
933	29	Sincelejo	70001	13471
934	29	Buenavista	70110	13450
935	29	Caimito	70124	13451
936	29	Colosó	70204	13453
937	29	Corozal	70215	13454
938	29	Coveñas	70221	12760
939	29	Chalán	70230	13452
940	29	El Roble 	70233	13455
941	29	Galeras	70235	13456
942	29	Guaranda	70265	13457
943	29	La Unión 	70400	13458
944	29	Los Palmitos 	70418	13459
945	29	Majagual	70429	13460
946	29	Morroa	70473	13461
947	29	Ovejas	70508	13462
948	29	Palmito	70523	13463
949	29	Sampués	70670	13464
950	29	San Benito Abad	70678	13465
951	29	San Juan De Betulia	70702	13466
952	29	San Marcos 	70708	13467
953	29	San Onofre 	70713	13468
954	29	San Pedro 	70717	13469
955	29	San Luis De Sincé	70742	12913
956	29	Sucre	70771	13472
957	29	Santiago De Tolú	70820	13333
958	29	Tolú Viejo 	70823	13473
959	30	Ibagué	73001	13496
960	30	Alpujarra	73024	13475
961	30	Alvarado	73026	13476
962	30	Ambalema	73030	13477
963	30	Anzoátegui	73043	13478
964	30	Armero	73055	13337
965	30	Ataco	73067	13479
966	30	Cajamarca	73124	13480
967	30	Carmen De Apicalá	73148	13481
968	30	Casabianca	73152	13482
969	30	Chaparral	73168	13483
970	30	Coello	73200	13484
971	30	Coyaima	73217	13485
972	30	Cunday	73226	13486
973	30	Dolores	73236	13487
974	30	Espinal	73268	13488
975	30	Falan	73270	13489
976	30	Flandes	73275	13490
977	30	Fresno	73283	13491
978	30	Guamo	73319	13492
979	30	Herveo	73347	13494
980	30	Honda	73349	13495
981	30	Icononzo	73352	13497
982	30	Lérida	73408	13498
983	30	Líbano	73411	13499
984	30	San Sebastián De Mariquita	73443	13222
985	30	Melgar	73449	13501
986	30	Murillo	73461	13502
987	30	Natagaima	73483	13503
988	30	Ortega	73504	13504
989	30	Palocabildo	73520	13505
990	30	Piedras	73547	13506
991	30	Planadas	73555	13507
992	30	Prado	73563	13508
993	30	Purificación	73585	13509
994	30	Rioblanco	73616	13510
995	30	Roncesvalles	73622	13511
996	30	Rovira	73624	13512
997	30	Saldaña	73671	13513
998	30	San Antonio 	73675	13514
999	30	San Luis 	73678	13515
1000	30	Santa Isabel 	73686	13516
1001	30	Suárez	73770	13517
1002	30	Valle De San Juan	73854	13518
1003	30	Venadillo	73861	13519
1004	30	Villahermosa	73870	13520
1005	30	Villarrica	73873	13521
1006	31	Cali	76001	48324
1007	31	Alcalá	76020	13364
1008	31	Andalucía	76036	13262
1009	31	Ansermanuevo	76041	12858
1010	31	Argelia	76054	12920
1011	31	Bolívar	76100	13370
1012	31	Buenaventura	76109	13371
1013	31	Guadalajara De Buga	76111	13281
1014	31	Bugalagrande	76113	13266
1015	31	Caicedonia	76122	12557
1016	31	Calima	76126	13373
1017	31	Candelaria	76130	12668
1018	31	Cartago	76147	12886
1019	31	Dagua	76233	12573
1020	31	El Águila 	76243	12575
1021	31	El Cairo 	76246	12928
1022	31	El Cerrito 	76248	13238
1023	31	El Dovio 	76250	13239
1024	31	Florida	76275	13394
1025	31	Ginebra	76306	13174
1026	31	Guacarí	76318	12772
1027	31	Jamundí	76364	12933
1028	31	La Cumbre 	76377	13287
1029	31	La Unión 	76400	13458
1030	31	La Victoria 	76403	12781
1031	31	Obando	76497	13005
1032	31	Palmira	76520	13421
1033	31	Pradera	76563	13304
1034	31	Restrepo	76606	13253
1035	31	Riofrío	76616	13510
1036	31	Roldanillo	76622	12979
1037	31	San Pedro 	76670	13469
1038	31	Sevilla	76736	13125
1039	31	Toro	76823	12957
1040	31	Trujillo	76828	12916
1041	31	Tuluá	76834	12686
1042	31	Ulloa	76845	13147
1043	31	Versalles	76863	13150
1044	31	Vijes	76869	12652
1045	31	Yotoco	76890	12918
1046	31	Yumbo	76892	12918
1047	31	Zarzal	76895	12657
1048	3	Arauca	81001	12658
1049	3	Arauquita	81065	12659
1050	3	Cravo Norte 	81220	12660
1051	3	Fortul	81300	12661
1052	3	Puerto Rondón 	81591	12662
1053	3	Saravena	81736	12663
1054	3	Tame	81794	12664
1055	10	Yopal	85001	12918
1056	10	Aguazul	85010	12900
1057	10	Chámeza	85015	12901
1058	10	Hato Corozal 	85125	12902
1059	10	La Salina 	85136	12903
1060	10	Maní	85139	12904
1061	10	Monterrey	85162	12905
1062	10	Nunchía	85225	12906
1063	10	Orocué	85230	12907
1064	10	Paz De Ariporo	85250	12908
1065	10	Pore	85263	12909
1066	10	Recetor	85279	12910
1067	10	Sabanalarga	85300	12911
1068	10	Sácama	85315	12912
1069	10	San Luis De Palenque	85325	12913
1070	10	Támara	85400	12914
1071	10	Tauramena	85410	12915
1072	10	Trinidad	85430	12916
1073	10	Villanueva	85440	13448
1074	24	Mocoa	86001	13325
1075	24	Colón	86219	13324
1076	24	Orito	86320	13326
1077	24	Puerto Asís 	86568	13327
1078	24	Puerto Caicedo 	86569	12806
1079	24	Puerto Guzmán 	86571	13329
1080	24	Puerto Leguízamo 	86573	13330
1081	24	Sibundoy	86749	13334
1082	24	San Francisco 	86755	13331
1083	24	San Miguel 	86757	13435
1084	24	Santiago	86760	13333
1085	24	Valle Del Guamuez	86865	13335
1086	24	Villagarzón	86885	13336
1087	27	San Andrés 	88001	48357
1088	27	Providencia	88564	48358
1089	1	Leticia	91001	12531
1090	1	El Encanto 	91263	13239
1091	1	La Chorrera 	91405	13354
1092	1	La Pedrera 	91407	13408
1093	1	La Victoria 	91430	12781
1094	1	Mirití - Paraná	91460	12938
1095	1	Puerto Alegría 	91530	13306
1096	1	Puerto Arica 	91536	13306
1097	1	Puerto Nariño 	91540	12532
1098	1	Puerto Santander 	91669	13112
1099	1	Tarapacá	91798	13525
1100	16	Inírida	94001	13159
1101	16	Barranco Minas 	94343	12694
1102	16	Mapiripana	94663	13246
1103	16	San Felipe 	94883	12716
1104	16	Puerto Colombia 	94884	12678
1105	16	La Guadalupe 	94885	12972
1106	16	Cacahual	94886	13233
1107	16	Pana Pana 	94887	13505
1108	16	Morichal	94888	12893
1109	17	San José Del Guaviare	95001	13163
1110	17	Calamar	95015	13160
1111	17	El Retorno 	95025	13161
1112	17	Miraflores	95200	13162
1113	32	Mitú	97001	13523
1114	32	Carurú	97161	12886
1115	32	Pacoa	97511	13107
1116	32	Taraira	97666	13525
1117	32	Papunahua	97777	12800
1118	32	Yavaraté	97889	13527
1119	33	Puerto Carreño 	99001	13530
1120	33	La Primavera 	99524	13529
1121	33	Santa Rosalía 	99624	13531
1122	33	Cumaribo	99773	13528
1123	34	México	00001	00001
1124	34	Argentina	00001	00001
1125	34	Perú	00001	00001
1126	34	España	00001	00001
1127	34	Costa Rica	00001	00001
1128	34	Estados Unidos	00001	00001
1129	34	Reino Unido	00001	00001
1130	34	Francia	00001	00001
1131	34	Chile	00001	00001
1132	34	Panamá	00001	00001
1133	34	Ecuador	00001	00001
1134	34	Philadelphia	00001	00001
1135	34	New York	00001	00001
1136	34	Washington D. C.	00001	00001
1137	34	Delaware	00001	00001
1138	34	Nicaragua	00001	00001
1139	34	Honduras	00001	00001
1140	34	Canadá	00001	00001
1141	34	Ciudad de México	00001	00001
1142	34	Cancún	00001	00001
1143	34	Bolivia	00001	00001
